special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
450.0,315.0,3.50,-0.070,0,-0.0050
start_time,1711.054
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,0.0,0.0,0.0
0.049999999999954525,0.0,0.0,0.0,0.0
0.09999999999990905,0.0,0.0,0.0,0.0
0.15300000000002,-0.0015,3.0,0.0,-80.7692
0.20699999999987995,-0.0077,11.0,0.0,-251.5152
0.26099999999996726,0.0,33.0,-0.2619,434.0247
0.3129999999998745,-0.0031,67.0,-0.259,497.9508
0.36799999999993815,-0.0046,111.0,-0.2574,593.1373
0.4199999999998454,-0.0061,160.0,0.0,684.2369
0.47299999999995634,-0.0092,223.0,-0.2478,817.1282
0.5259999999998399,-0.0107,292.0,0.0,951.1905
0.5799999999999272,-0.0123,365.0,0.0,1129.6095
0.6349999999999909,-0.0123,451.0,0.7145,1178.8538
0.6849999999999454,-0.0199,536.0,-0.4708,1319.6456
0.7349999999999,-0.0215,624.0,-0.2342,1477.0557
0.7849999999998545,-0.0276,720.0,-0.4609,1646.7096
0.834999999999809,-0.0307,821.0,0.4604,1654.2096
0.8849999999999909,-0.0445,926.0,-0.2285,1611.6483
0.9369999999998981,-0.0568,1035.0,-0.6847,1889.4957
0.987999999999829,-0.069,1138.0,-0.4554,1935.4211
1.0389999999999873,-0.0844,1241.0,0.0,1828.9281
1.0899999999999181,-0.1089,1339.0,-0.4583,1784.593
1.1399999999998727,-0.1381,1416.0,-0.9332,1731.1031
1.1959999999999127,-0.1718,1483.0,-0.4834,1311.4054
1.2519999999999527,-0.2102,1496.0,-0.5002,689.7547
1.3049999999998363,-0.2132,1431.0,0.0,-4.3541
1.3550000000000182,-0.2316,1337.0,0.0,-505.8055
1.405999999999949,-0.2654,1197.0,-0.4443,-1163.9764
1.459999999999809,-0.316,999.0,-0.842,-1675.6003
1.5169999999998254,-0.4004,725.0,-1.8604,-2631.0034
1.571999999999889,-0.5354,478.0,-3.3816,-2363.4246
1.6269999999999527,-0.7869,265.0,-6.1683,-2446.4033
1.6809999999998126,-1.2533,53.0,-10.8506,-2810.4587
1.7359999999998763,-1.9037,-160.0,-11.2808,-2918.2705
1.7899999999999636,-2.6277,-373.0,-16.6898,-3276.488
1.8449999999998,-3.4975,-588.0,-12.4697,-3486.3169
1.8999999999998636,-4.1755,-801.0,-13.1946,-3709.478
