special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
600,400,2.5,-0.05,0,-0.01
start_time,98.169
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,0.0,0.0,0.0
0.04999999999999716,0.0,0.0,0.0,0.0
0.10000000000000853,0.0,0.0,0.0,0.0
0.15000000000000568,0.0031,-2.0,0.0,-11.6279
0.20199999999999818,-0.0061,-8.0,0.5238,-357.5388
0.25200000000000955,-0.0046,22.0,-0.5201,294.335
0.30400000000000205,0.0092,-5.0,0.2648,-137.2449
0.3539999999999992,-0.0092,18.0,-0.4748,-26.1678
0.4060000000000059,0.0107,7.0,0.2592,498.4709
0.4579999999999984,-0.0061,3.0,0.7554,-570.4173
0.5120000000000005,-0.0046,20.0,-0.5224,311.1789
0.5640000000000072,0.0123,3.0,0.5085,119.4444
0.6180000000000092,-0.0077,-4.0,0.4983,-490.8163
0.6730000000000018,-0.0046,22.0,-0.2514,354.9906
0.7240000000000038,0.0077,-3.0,0.4498,-99.9835
0.7759999999999962,-0.0107,14.0,-0.4495,-223.1183
0.8290000000000077,0.0077,16.0,-0.4978,393.8031
0.882000000000005,0.0061,-2.0,0.752,-379.5372
0.9369999999999976,-0.0107,14.0,-0.2513,-271.1952
0.987000000000009,0.0031,16.0,-0.7489,364.0511
1.0390000000000015,0.0015,-1.0,0.4959,-457.4142
1.0889999999999986,-0.0061,22.0,-0.4062,192.7671
1.13900000000001,0.0061,8.0,0.0,340.4453
1.1940000000000026,-0.0046,-4.0,0.9844,-531.9559
1.2439999999999998,-0.0015,19.0,-0.984,579.6296
1.2990000000000066,0.0046,-2.0,0.7795,-301.833
1.3530000000000086,-0.0107,14.0,-0.2559,-228.6642
1.4050000000000011,0.0061,17.0,-0.4964,544.4238
1.456000000000003,0.0031,-6.0,1.4797,-552.8398
1.5060000000000002,-0.0031,24.0,-0.7456,320.6313
1.5589999999999975,0.0123,-1.0,0.7527,140.9314
1.612000000000009,-0.0092,7.0,0.4985,-431.8182
1.6659999999999968,0.0,17.0,-0.9956,576.1391
1.7180000000000035,0.0046,-1.0,0.6012,-204.0831
1.7680000000000007,-0.0107,20.0,-0.4514,-29.2874
1.8179999999999978,0.0077,10.0,0.0,481.7185
1.8710000000000093,-0.0061,0.0,0.9882,-537.9969
1.9210000000000065,0.0,22.0,-0.7473,587.9121
1.9710000000000036,0.0046,-1.0,0.0,-209.3633
2.0259999999999962,-0.0107,10.0,-0.2513,-400.984
2.0760000000000076,-0.0015,21.0,-0.9979,474.6964
2.128,0.0077,-4.0,0.4485,-190.3409
2.180000000000007,-0.0107,9.0,0.0,-95.0431
2.2319999999999993,0.0046,16.0,-0.7462,490.4943
2.2830000000000013,0.0046,2.0,1.0191,-428.0303
2.3329999999999984,-0.0061,38.0,-0.4059,280.3605
2.3870000000000005,0.0046,53.0,-0.7324,682.8571
2.4380000000000024,-0.0077,77.0,0.0,208.8949
2.4909999999999997,-0.0077,106.0,0.0,392.4419
2.5420000000000016,-0.0077,143.0,-0.2485,570.1099
2.5930000000000035,-0.0061,172.0,0.2507,512.3353
2.644999999999996,-0.0123,216.0,0.0,540.1705
2.6980000000000075,-0.0153,256.0,0.2489,637.1252
2.7510000000000048,-0.0153,298.0,0.4931,582.2166
2.804000000000002,-0.0184,346.0,0.0,635.6727
2.8569999999999993,-0.023,388.0,0.2484,635.6982
2.909000000000006,-0.0276,434.0,0.2459,842.9752
2.9620000000000033,-0.0276,469.0,0.5071,537.8959
3.0150000000000006,-0.0322,511.0,0.2481,741.5595
3.0660000000000025,-0.0353,540.0,-0.254,658.2261
3.118000000000009,-0.0368,573.0,0.0,674.6719
3.1700000000000017,-0.0322,597.0,0.0,804.6418
3.219999999999999,-0.0399,603.0,0.5112,151.5755
3.271000000000001,-0.0414,623.0,-0.7024,410.0231
3.3230000000000075,-0.0322,625.0,0.0,534.6975
3.3760000000000048,-0.0291,614.0,0.9668,-107.265
3.4270000000000067,-0.0414,626.0,-0.2556,-47.9127
3.478999999999999,-0.0307,622.0,-0.5078,481.4815
3.531000000000006,-0.0261,593.0,0.737,-328.1975
3.582000000000008,-0.0383,598.0,-0.7521,-444.7917
3.6330000000000098,-0.0215,573.0,-0.4466,-80.7261
3.6839999999999975,-0.0291,552.0,0.4913,-463.7019
3.737000000000009,-0.0245,535.0,-0.4466,-270.9939
3.7879999999999967,-0.0215,511.0,0.0,-226.833
3.8389999999999986,-0.0215,480.0,0.305,-453.9091
3.8930000000000007,-0.0215,453.0,0.0,-528.4653
3.9470000000000027,-0.0184,423.0,0.2526,-609.2737
3.9990000000000094,-0.0169,390.0,0.2482,-591.3461
4.055000000000007,-0.0153,355.0,0.2484,-604.2453
4.106999999999999,-0.0138,321.0,0.2479,-662.9902
4.159000000000006,-0.0123,292.0,0.0,-548.8609
4.2109999999999985,-0.0077,259.0,0.0,-521.2014
4.26400000000001,-0.0077,227.0,0.0,-588.7826
4.314999999999998,-0.0031,206.0,0.0,-383.0189
4.367000000000004,-0.0031,180.0,0.0,-464.869
4.418000000000006,-0.0015,162.0,0.0,-387.6522
4.4680000000000035,0.0,147.0,0.0,-392.098
4.518000000000001,-0.0046,129.0,0.7485,-705.8182
4.567999999999998,-0.0123,138.0,-0.4496,-266.4609
4.623000000000005,0.0046,117.0,0.0,-80.0209
4.673000000000002,-0.0123,112.0,0.2523,-474.026
4.722999999999999,-0.0061,126.0,-0.5,81.4018
4.772999999999996,0.0092,112.0,0.4537,6.0573
4.823999999999998,-0.0123,121.0,0.5042,-477.802
4.879000000000005,-0.0061,144.0,-0.2499,302.1505
