special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
700,450,3.0,-0.06,0,-0.015
start_time,187.765
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,0.0,0.0,0.0
0.054000000000002046,-0.0138,-8.0,0.0,-681.7916
0.10500000000001819,0.0107,41.0,-1.6584,1550.0479
0.1560000000000059,-0.0184,-21.0,1.9175,-1499.9867
0.20800000000002683,0.0031,26.0,-2.5138,1318.2137
0.25900000000001455,0.0,-32.0,2.5129,-1090.9543
0.3100000000000023,-0.0061,33.0,-1.129,681.8926
0.3620000000000232,0.0123,-29.0,1.6894,-454.6199
0.4130000000000109,-0.0061,32.0,-1.4395,545.5369
0.4630000000000223,0.0169,-10.0,1.1875,-181.8687
0.51400000000001,-0.0184,36.0,-1.4902,45.5741
0.5640000000000214,0.0092,-17.0,0.2484,-20.1835
0.6160000000000139,-0.0123,14.0,-0.7678,85.9835
0.6700000000000159,0.0169,-4.0,0.501,283.3625
0.7250000000000227,-0.0107,-3.0,0.7402,-804.3706
0.77800000000002,0.0015,28.0,-1.919,1014.6805
0.8310000000000173,-0.0061,-14.0,1.6945,-854.6863
0.8840000000000146,-0.0061,35.0,-0.7262,771.2414
0.9400000000000261,0.0092,-12.0,0.9822,-406.7726
0.9930000000000234,-0.0138,34.0,-1.2198,416.3223
1.0460000000000207,0.0107,-13.0,0.492,-189.7939
1.1000000000000227,-0.0092,38.0,-1.225,408.6538
1.15300000000002,0.0077,-19.0,0.9763,-352.0663
1.2060000000000173,-0.0092,34.0,-0.9908,387.0344
1.2600000000000193,0.0107,-14.0,0.9819,-372.0159
1.3140000000000214,-0.0107,36.0,-0.9819,384.3754
1.3670000000000186,0.0107,-14.0,1.2301,-257.1258
1.420000000000016,-0.0123,29.0,-0.7595,142.3492
1.4710000000000036,0.0107,-7.0,0.3775,-60.8036
1.521000000000015,-0.0138,27.0,-0.8963,13.1579
1.5760000000000218,0.0153,6.0,0.2509,372.6744
1.629000000000019,-0.0215,11.0,-0.248,-459.1122
1.679000000000002,0.0169,10.0,-0.2499,653.1152
1.7320000000000277,-0.0184,6.0,0.0,-501.5674
1.785000000000025,0.0169,15.0,-0.7377,539.2452
1.8400000000000034,-0.0107,-9.0,1.208,-936.4839
1.8940000000000055,0.0,29.0,-1.1977,1066.1532
1.9460000000000264,-0.0031,-12.0,2.1602,-983.6554
1.9960000000000093,-0.0031,29.0,-1.1977,985.348
2.0500000000000114,0.0061,-18.0,1.6794,-837.899
2.1030000000000086,-0.0031,35.0,-0.9672,568.6682
2.1580000000000155,0.0123,-14.0,0.99,-410.828
2.2110000000000127,-0.0107,37.0,-0.7375,341.7113
2.26400000000001,0.0046,-15.0,0.9749,-529.1339
2.3140000000000214,-0.0077,18.0,-0.7376,392.3776
2.3680000000000234,0.0123,-27.0,0.3225,-119.7834
2.4180000000000064,-0.0123,15.0,-0.7604,220.2951
2.473000000000013,0.0169,-2.0,0.4952,486.5079
2.529000000000025,-0.0107,-2.0,0.7252,-896.9275
2.582000000000022,0.0061,44.0,-1.6464,1102.6052
2.6350000000000193,-0.0046,21.0,1.2268,-704.3461
2.6890000000000214,0.0031,79.0,-0.2373,989.3708
2.7439999999999998,0.0015,65.0,1.5096,-467.6375
2.794000000000011,-0.0077,136.0,-0.9574,879.1826
2.8450000000000273,-0.0015,123.0,1.3047,-180.1766
2.896000000000015,-0.0153,196.0,-0.4786,740.8972
2.9460000000000264,-0.0077,206.0,0.5006,800.7084
2.9990000000000236,-0.023,250.0,0.2518,378.7129
3.051000000000016,-0.0169,288.0,-0.7251,1039.0804
3.105000000000018,-0.0245,291.0,1.0042,-63.7457
3.160000000000025,-0.0261,355.0,-0.7185,782.3834
3.214000000000027,-0.0107,356.0,0.5006,484.9476
3.2660000000000196,-0.0353,403.0,-0.6284,477.648
3.318000000000012,-0.0092,409.0,-0.2419,990.4072
3.3680000000000234,-0.0399,446.0,0.0,183.5664
3.423000000000002,-0.0215,468.0,-0.9696,1076.6224
3.4780000000000086,-0.0353,448.0,1.7082,-371.1986
3.52800000000002,-0.0245,500.0,-1.4121,1405.1415
3.5810000000000173,-0.0353,471.0,0.9657,-460.4811
3.6350000000000193,-0.0291,515.0,-0.241,1004.8774
3.6880000000000166,-0.0261,466.0,1.6791,-581.0982
3.741000000000014,-0.0353,512.0,-1.2192,752.2477
3.7920000000000016,-0.023,455.0,0.9651,-451.2241
3.8450000000000273,-0.0353,490.0,-0.9909,404.6474
3.89700000000002,-0.0215,428.0,0.4871,-323.6458
3.950000000000017,-0.0368,435.0,-0.7515,-391.9472
4.0020000000000095,-0.0061,387.0,0.0,-279.4136
4.055000000000007,-0.0322,375.0,0.0,-588.7161
4.106000000000023,-0.0061,342.0,0.0,118.8962
4.156000000000006,-0.0322,316.0,0.2415,-956.5217
4.209000000000003,0.0,282.0,-0.5113,-34.164
4.2620000000000005,-0.0138,246.0,0.4791,-1161.9164
4.314000000000021,-0.0061,257.0,-1.725,409.6027
4.367000000000019,-0.0153,186.0,0.7082,-1135.8591
4.421000000000021,-0.0077,201.0,-1.4769,277.5
4.474000000000018,-0.0031,129.0,0.9586,-1006.0594
4.529000000000025,0.0,133.0,-0.993,-137.6263
4.579000000000008,0.0015,90.0,0.0,-633.4175
4.629000000000019,-0.0107,106.0,-0.8926,-238.255
4.683000000000021,0.0138,64.0,0.5082,-318.0698
4.735000000000014,-0.0184,77.0,-0.7543,-299.3929
4.788000000000011,0.0169,49.0,0.513,-212.7483
4.843000000000018,-0.0107,45.0,0.4931,-856.0355
4.898000000000025,0.0,75.0,-1.4442,856.0732
4.951000000000022,-0.0015,33.0,1.9202,-1038.3826
5.004000000000019,-0.0046,90.0,-0.9608,686.994
5.056000000000012,0.0046,56.0,1.479,-653.2302
5.106000000000023,-0.0077,116.0,-0.7212,444.1544
5.157000000000011,0.0046,87.0,1.5788,-455.1899
5.208000000000027,-0.0153,147.0,-0.7319,461.6002
5.26400000000001,0.0077,143.0,0.5019,180.2667
5.317000000000007,-0.0215,193.0,-0.2485,298.9956
5.372000000000014,0.0046,205.0,0.0,724.187
5.424000000000007,-0.023,248.0,0.324,231.1439
5.4760000000000275,-0.0061,283.0,-0.2406,1069.0895
5.529000000000025,-0.0261,299.0,0.7529,-60.8333
5.581000000000017,-0.023,354.0,-0.4792,1078.2485
5.63300000000001,-0.0153,345.0,1.6336,-46.857
5.684000000000026,-0.0337,410.0,-0.7328,677.0473
5.739000000000004,-0.0123,422.0,-0.2442,1275.4386
5.792000000000002,-0.043,442.0,0.5011,19.2308
5.845000000000027,-0.0261,482.0,-0.958,1161.9565
5.900000000000006,-0.0307,462.0,1.4881,-379.8161
5.953000000000003,-0.0337,517.0,-0.4828,774.1379
6.004000000000019,-0.0261,473.0,1.2069,-375.366
6.055000000000007,-0.0353,525.0,-0.9741,659.5634
6.105000000000018,-0.0199,480.0,0.7301,-306.9166
6.1580000000000155,-0.0383,527.0,-0.9825,530.9724
6.2120000000000175,-0.0245,468.0,0.7301,-282.2249
6.2620000000000005,-0.0368,498.0,-0.9913,371.3826
6.3160000000000025,-0.0199,435.0,0.4829,-396.7191
6.369,-0.0368,459.0,-0.9985,283.6918
6.423000000000002,-0.0199,388.0,0.4788,-500.7862
6.475000000000023,-0.0291,403.0,-1.0147,213.1083
6.529000000000025,-0.0153,333.0,0.2389,-723.1971
6.5800000000000125,-0.0215,332.0,-0.4448,-123.0407
6.6340000000000146,-0.0031,277.0,0.4913,-538.2653
6.686000000000007,-0.0077,252.0,0.0,-532.1163
6.737000000000023,0.0,226.0,-0.3265,-413.7343
6.793000000000006,0.0031,187.0,0.4968,-671.6667
6.843000000000018,-0.0123,189.0,-0.896,-381.5883
6.896000000000015,0.0092,148.0,0.2539,-345.1179
6.946000000000026,-0.0215,153.0,-0.4966,-430.8476
6.999000000000024,0.0123,118.0,0.0,-218.5028
7.053000000000026,-0.0199,122.0,0.0,-941.4003
7.104000000000013,0.0123,120.0,-0.2485,384.7341
7.157000000000011,-0.0169,106.0,0.4838,-931.5068
7.207000000000022,0.0107,125.0,-1.4814,532.1976
7.261000000000024,-0.0138,89.0,1.4401,-1214.8679
7.315000000000026,0.0015,134.0,-2.1217,1006.6531
7.367000000000019,-0.0031,99.0,1.9166,-1050.5006
7.421000000000021,-0.0061,162.0,-0.9504,852.9081
7.474000000000018,0.0031,129.0,1.7219,-714.0943
7.524000000000001,-0.0107,194.0,-0.4787,568.2522
7.577000000000027,0.0,166.0,1.4927,-458.3333
7.630000000000024,-0.0184,233.0,-0.9677,587.2
7.681000000000012,0.0031,212.0,1.3374,55.9105
7.735000000000014,-0.0276,270.0,-0.494,167.2615
7.791000000000025,-0.0077,288.0,-0.2423,752.2142
7.842000000000013,-0.0291,299.0,0.249,-267.0732
7.892000000000024,-0.0169,348.0,-0.9601,1041.1377
7.943000000000012,-0.023,326.0,1.474,-500.2746
7.997000000000014,-0.023,396.0,-0.2396,925.6951
