special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
650,420,2.8,-0.055,0,-0.012
start_time,375.03
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,0.0,0.0,0.0
0.053000000000054115,-0.0107,7.0,-0.5998,-624.9827
0.10400000000004184,0.0046,23.0,-1.4254,1000.012
0.15500000000002956,0.0092,-27.0,2.5604,-818.2125
0.20600000000001728,-0.0123,21.0,-0.5953,-136.3263
0.25600000000002865,0.0199,-7.0,0.9048,399.972
0.30700000000001637,-0.0138,28.0,-0.6055,-45.4093
0.36000000000001364,0.0031,53.0,-0.8637,750.056
0.4140000000000441,0.0092,24.0,1.1864,-199.9667
0.4640000000000555,-0.0169,61.0,-0.6111,-26.2115
0.5150000000000432,0.0107,49.0,0.2492,445.7508
0.57000000000005,-0.0169,46.0,0.9841,-639.7363
0.6220000000000141,0.0015,77.0,-1.6934,1005.6032
0.674000000000035,-0.0092,60.0,0.7387,-491.9331
0.7270000000000323,-0.0015,104.0,-0.7269,792.3077
0.7810000000000059,-0.0015,96.0,1.2686,-261.1502
0.8320000000000505,-0.0123,148.0,-0.7375,756.7458
0.882000000000005,-0.0031,147.0,0.8931,-39.0877
0.9330000000000496,-0.0169,199.0,-0.4921,504.8586
0.9870000000000232,-0.0169,230.0,-0.2494,423.7968
1.0410000000000537,-0.0138,261.0,0.0,628.5461
1.0930000000000177,-0.0215,297.0,0.0,503.6808
1.1450000000000387,-0.0199,334.0,0.0,690.7277
1.1970000000000027,-0.0245,369.0,0.2562,587.2877
1.2490000000000236,-0.023,405.0,0.2478,494.8008
1.3010000000000446,-0.0322,432.0,0.0,500.5869
1.3520000000000323,-0.0307,465.0,-0.4971,683.2312
1.40300000000002,-0.0353,487.0,0.0,518.7134
1.4570000000000505,-0.0353,512.0,0.0,467.0732
1.5080000000000382,-0.0215,530.0,0.0,786.372
1.5640000000000214,-0.0353,529.0,0.744,-330.3772
1.6190000000000282,-0.0368,568.0,-0.4948,763.7867
1.6720000000000255,-0.0245,541.0,0.9908,-70.1593
1.7240000000000464,-0.0353,580.0,-0.4956,499.9236
1.77800000000002,-0.0199,561.0,0.2556,377.8392
1.8320000000000505,-0.0414,562.0,0.2474,-416.563
1.8830000000000382,-0.0337,580.0,-1.2385,691.6196
1.9360000000000355,-0.0215,545.0,0.5014,-150.4586
1.9870000000000232,-0.0414,548.0,-0.2499,-736.274
2.0400000000000205,-0.023,547.0,-1.2405,629.1943
2.0920000000000414,-0.0215,504.0,0.9758,-475.549
2.147000000000048,-0.0399,507.0,-0.2499,-575.8612
2.198000000000036,-0.0153,481.0,0.0,-0.148
2.2520000000000095,-0.0261,446.0,0.9663,-736.2737
2.3040000000000305,-0.023,439.0,-0.4463,-239.4231
2.3570000000000277,-0.0123,399.0,0.2496,-505.1134
2.4110000000000014,-0.0276,381.0,0.0,-788.9767
2.462000000000046,-0.0077,358.0,0.0,-69.8819
2.515000000000043,-0.0169,321.0,0.7381,-871.5211
2.5650000000000546,-0.0123,322.0,-1.2773,103.1746
2.6160000000000423,-0.0123,277.0,0.4872,-789.2518
2.6680000000000064,-0.0153,281.0,-0.7956,69.5532
2.7180000000000177,-0.0046,234.0,0.9844,-653.0182
2.771000000000015,-0.023,238.0,-0.5011,-620.5714
2.8240000000000123,0.0,219.0,-0.5025,279.4677
2.879000000000019,-0.0061,188.0,1.2134,-782.0987
2.9290000000000305,-0.0138,210.0,-1.0033,134.9318
2.9810000000000514,0.0031,172.0,0.7536,-523.5988
3.035000000000025,-0.0215,193.0,-0.5134,-93.254
3.0890000000000555,0.0031,186.0,-0.2515,252.685
3.140000000000043,-0.0077,172.0,0.9906,-654.7101
3.1900000000000546,-0.0107,208.0,-0.7415,422.4739
3.2420000000000186,0.0,194.0,0.4493,61.5423
3.2930000000000064,-0.023,212.0,-0.2521,-179.7785
3.3460000000000036,-0.0077,238.0,-0.728,768.3908
3.400000000000034,-0.0077,230.0,1.012,-322.6347
3.452000000000055,-0.0153,281.0,-0.4934,391.3757
3.5060000000000286,-0.0077,290.0,0.2504,561.8279
3.55600000000004,-0.0245,321.0,0.0,269.6429
3.6070000000000277,-0.0138,341.0,-0.2461,679.0574
3.6590000000000487,-0.0291,356.0,0.452,-93.3396
3.7140000000000555,-0.0245,399.0,-0.4927,723.9606
3.768000000000029,-0.0153,395.0,1.2798,75.0
3.8180000000000405,-0.0291,442.0,-0.2484,576.8868
