special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
600,400,2.5,-0.05,0,-0.01
start_time,923.644
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,1.0,0.0,0.0
0.053999999999973625,-0.0061,17.0,-0.8992,454.5514
0.10400000000004184,0.0169,-10.0,0.2972,199.9886
0.15899999999999181,-0.0092,-5.0,0.8816,-642.8512
0.21100000000001273,-0.0092,21.0,-1.1884,363.6466
0.26099999999996726,0.0046,-6.0,0.6193,-0.006
0.3160000000000309,-0.0061,-26.0,1.1495,-800.006
0.3690000000000282,-0.0077,-19.0,-1.1812,149.9903
0.4210000000000491,0.0077,-64.0,0.405,-136.3961
0.47500000000002274,-0.0015,-96.0,0.9675,-967.2047
0.5270000000000437,0.0077,-126.0,0.0,-579.8043
0.5800000000000409,0.0077,-173.0,0.0,-575.2525
0.6330000000000382,0.0092,-220.0,0.0,-675.6819
0.6860000000000355,0.0123,-271.0,-0.2467,-717.7765
0.7400000000000091,0.0138,-326.0,-0.2463,-752.943
0.79099999999994,0.0184,-377.0,-0.4838,-1007.9075
0.8450000000000273,0.0215,-438.0,-0.2463,-789.1014
0.8999999999999773,0.0261,-495.0,0.0,-940.5234
0.9529999999999745,0.0291,-548.0,0.2436,-919.1667
1.0080000000000382,0.0337,-601.0,0.0,-951.6129
1.0610000000000355,0.0399,-645.0,-0.2467,-800.2678
1.1140000000000327,0.0445,-688.0,0.0,-808.9058
1.1649999999999636,0.046,-718.0,-0.2539,-730.8704
1.2160000000000082,0.0522,-740.0,0.0,-529.4872
1.268000000000029,0.0522,-756.0,0.7229,-509.3202
1.3210000000000264,0.0522,-765.0,0.9715,-718.75
1.370999999999981,0.0337,-738.0,-0.4457,-174.1346
1.4260000000000446,0.0414,-722.0,-0.4924,286.6208
1.4800000000000182,0.0383,-698.0,0.0,162.963
1.5330000000000155,0.0337,-659.0,0.0,328.3767
1.5860000000000127,0.0307,-613.0,0.0,498.1413
1.6399999999999864,0.0307,-562.0,0.0,544.2522
1.69399999999996,0.0276,-505.0,-0.2422,667.9035
1.7480000000000473,0.0261,-444.0,0.0,864.4655
1.8039999999999736,0.0261,-375.0,0.242,935.6194
1.8590000000000373,0.0215,-304.0,0.0,1019.1004
1.9139999999999873,0.0153,-233.0,0.2398,984.7534
1.967999999999961,0.0153,-156.0,0.2402,1118.4131
2.0230000000000246,0.0123,-83.0,0.4816,1146.8585
2.078999999999951,0.0092,0.0,-0.2379,1312.4781
2.1340000000000146,0.0,72.0,0.0,1199.0181
2.1889999999999645,-0.0061,146.0,0.0,1297.8466
2.242999999999938,-0.0169,212.0,0.0,1238.5189
2.2970000000000255,-0.023,269.0,0.491,1089.6766
2.3519999999999754,-0.0322,315.0,0.2485,933.6238
2.4049999999999727,-0.0368,346.0,0.2566,815.796
2.4560000000000173,-0.0368,347.0,0.4524,377.6828
2.5119999999999436,-0.0399,344.0,0.0,-99.1497
2.5639999999999645,-0.0215,317.0,0.0,274.8258
2.617999999999938,-0.023,281.0,0.2484,-31.3442
2.6720000000000255,-0.0184,237.0,0.2464,-268.6037
2.725999999999999,-0.0138,181.0,0.0,-382.4475
2.7799999999999727,-0.0153,118.0,-0.4831,-501.5385
2.8350000000000364,-0.0138,46.0,-0.48,-736.9231
2.8909999999999627,-0.0138,-38.0,-0.4781,-859.1372
2.9470000000000027,-0.0107,-130.0,0.2333,-1202.0967
2.9969999999999573,-0.0107,-214.0,-0.2339,-1326.546
3.048000000000002,-0.0123,-312.0,-0.4588,-1503.9147
3.0990000000000464,-0.0061,-414.0,0.0,-1776.6106
3.1499999999999773,-0.0092,-527.0,-0.4548,-1784.6636
3.201999999999998,-0.0107,-645.0,-0.4492,-1863.0406
