special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
550,350,2.0,-0.04,0,-0.008
start_time,316.363
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,0.0,0.0,0.0
0.05000000000001137,0.0,0.0,0.0,0.0
0.10099999999999909,-0.0077,-3.0,0.0,-499.9937
0.1519999999999868,-0.0061,10.0,-0.8103,55.5714
0.20600000000001728,0.0153,5.0,-0.5811,499.9826
0.2599999999999909,0.0107,-15.0,1.5254,-300.0221
0.3109999999999786,-0.0107,14.0,0.0,-18.0135
0.3650000000000091,0.0,15.0,-0.5118,331.5349
0.41800000000000637,0.0061,3.0,0.2648,-84.6561
0.4689999999999941,0.0015,-1.0,0.4574,-213.0867
0.5240000000000009,-0.0077,8.0,0.0,-348.1943
0.5760000000000218,-0.0015,16.0,-0.9858,510.8225
0.6270000000000095,0.0061,-1.0,0.0,-71.547
0.6779999999999973,-0.0092,10.0,-0.4488,-239.2704
0.7320000000000277,-0.0015,12.0,-0.5014,358.0645
0.7830000000000155,0.0107,-6.0,0.0,-114.5833
0.8360000000000127,-0.0092,2.0,-0.2513,-335.4747
0.8879999999999768,-0.0046,9.0,-0.6544,282.4047
0.9390000000000214,0.0031,2.0,0.0,326.9908
0.9900000000000091,0.0061,-6.0,0.9705,-297.7795
1.0439999999999827,-0.0061,6.0,0.0,-236.4583
1.0960000000000036,-0.0046,16.0,-0.5525,183.4382
1.1510000000000105,0.0061,7.0,-0.512,316.312
1.2010000000000218,0.0,0.0,0.508,-285.4197
1.2549999999999955,-0.0077,9.0,-0.2569,-156.4626
1.3079999999999927,0.0015,13.0,-1.0061,393.5185
1.3589999999999804,0.0061,0.0,0.4534,72.5887
1.4119999999999777,0.0015,-5.0,0.273,-171.2856
1.461999999999989,-0.0061,4.0,-0.2577,-304.7506
1.51400000000001,-0.0046,11.0,-1.4665,-89.3142
1.5670000000000073,-0.0015,13.0,-0.5092,301.282
1.6170000000000186,0.0092,5.0,0.0,203.6975
1.6689999999999827,-0.0015,-1.0,0.7547,-341.7065
1.7200000000000273,-0.0046,12.0,-0.4458,115.1163
1.774000000000001,-0.0015,15.0,-0.302,291.6667
1.8249999999999886,0.0061,3.0,0.0,131.5449
1.875,0.0,0.0,0.5124,-240.9502
1.9289999999999736,-0.0031,2.0,0.5025,-489.819
1.9800000000000182,-0.0046,16.0,-0.7212,88.7446
2.035000000000025,-0.0015,24.0,-0.5092,337.7778
2.089999999999975,0.0,35.0,-0.4969,350.6544
2.141999999999996,0.0046,49.0,-0.2506,418.937
2.1929999999999836,-0.0046,70.0,0.3066,273.903
2.247000000000014,-0.0031,93.0,0.0,347.2222
2.298999999999978,-0.0046,124.0,0.0,426.7399
2.350999999999999,-0.0061,156.0,0.4962,468.2527
