special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
600.0,420.0,2.00,-0.080,0,-0.0140
start_time,432.395
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,0.0,0.0,0.0
0.05000000000001137,0.0,0.0,0.0,0.0
0.10000000000002274,0.0,0.0,0.0,0.0
0.15100000000001046,-0.0153,19.0,-0.5459,86.8056
0.20100000000002183,0.023,0.0,0.539,177.2599
0.25200000000000955,-0.0092,66.0,-0.7579,632.4201
0.3020000000000209,0.0015,59.0,1.0738,-69.8491
0.3520000000000323,-0.0107,145.0,-1.2192,1139.7435
0.40399999999999636,-0.0184,190.0,0.0,877.1866
0.45800000000002683,-0.0215,256.0,0.0,893.2292
0.5110000000000241,-0.0276,330.0,-0.2448,1053.613
0.5649999999999977,-0.0291,401.0,0.7285,1194.6202
0.6140000000000327,-0.0384,475.0,0.0,1289.8431
0.6700000000000159,-0.046,560.0,0.0,1327.4373
0.7250000000000227,-0.0552,646.0,0.0,1362.7101
0.7800000000000296,-0.066,724.0,0.0,1113.9309
0.8360000000000127,-0.0767,794.0,0.2397,1223.7438
0.8900000000000432,-0.0951,849.0,-0.2457,1196.5845
0.9440000000000168,-0.1028,885.0,-0.248,1002.936
0.9979999999999905,-0.0936,878.0,1.0005,174.3712
1.049000000000035,-0.0966,898.0,-0.9916,1016.1182
1.1000000000000227,-0.0828,838.0,0.9569,-218.9636
1.1520000000000437,-0.0752,815.0,0.0,40.5229
1.2060000000000173,-0.0675,751.0,0.4829,-466.8576
1.259999999999991,-0.0552,689.0,0.0,-453.0895
1.3149999999999977,-0.0506,618.0,-0.4788,-731.4639
1.3710000000000377,-0.043,542.0,-0.2394,-744.8298
1.4260000000000446,-0.0322,466.0,-0.2357,-985.9796
1.4809999999999945,-0.0199,392.0,-0.4782,-1062.7365
1.531000000000006,-0.0092,327.0,0.7119,-1306.874
1.5850000000000364,0.0015,267.0,0.2399,-1189.0504
1.6400000000000432,0.0107,212.0,0.2433,-1142.3229
1.6920000000000073,0.0169,178.0,-0.5925,-822.9167
1.7440000000000282,0.0184,162.0,-0.4476,-529.4573
1.7959999999999923,-0.0107,177.0,-0.2507,-617.9687
1.8470000000000368,0.0199,175.0,0.0,-61.821
1.899000000000001,-0.0138,218.0,0.0,-263.9529
1.9530000000000314,0.0,247.0,-0.2421,612.2217
2.007000000000005,-0.0261,294.0,0.2492,140.0768
2.0610000000000355,-0.0307,348.0,0.244,533.2645
2.1140000000000327,-0.0399,403.0,0.2467,551.7285
2.1680000000000064,-0.0476,452.0,0.4944,535.3897
2.2210000000000036,-0.0552,506.0,0.0,743.4615
2.274000000000001,-0.0629,546.0,0.251,657.5
2.3280000000000314,-0.0644,584.0,0.2493,666.944
2.379000000000019,-0.0675,588.0,0.5023,95.0
