special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
450.0,315.0,4.00,-0.043,0,-0.0083
start_time,2423.495
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,0.0,0.0,0.0
0.0500000000001819,0.0,0.0,0.0,0.0
0.10400000000026921,0.0,3.0,0.3023,1166.6666
0.1570000000001528,0.0,-9.0,1.2208,-400.0006
0.2070000000003347,-0.0061,13.0,-0.8055,367.1875
0.26099999999996726,-0.0077,10.0,0.2608,-347.4042
0.31100000000014916,-0.0015,26.0,-0.5183,288.8889
0.36200000000008004,0.0046,31.0,-0.6197,475.1888
0.41200000000026193,0.0031,11.0,0.6727,-209.8814
0.4630000000001928,0.0015,7.0,0.0,-177.1373
0.51299999999992,-0.0015,0.0,0.7601,-434.7592
0.5670000000000073,-0.0046,4.0,0.2541,-303.6505
0.6190000000001419,0.0,16.0,0.0,208.1074
0.6710000000002765,0.0077,14.0,0.2569,245.5357
0.7240000000001601,0.0061,18.0,-0.2514,384.5411
0.7760000000002947,0.0031,17.0,0.0,184.375
0.8260000000000218,0.0046,11.0,0.4517,-121.2528
0.8780000000001564,0.0031,11.0,0.4497,-90.0598
0.9290000000000873,0.0077,11.0,0.4491,-4.4053
0.9810000000002219,-0.0061,2.0,0.2551,-344.6581
1.0320000000001528,-0.0046,15.0,-0.4476,-78.0591
1.0850000000000364,-0.0077,12.0,0.0,-244.577
1.137000000000171,-0.0077,17.0,0.0,15.8562
1.1920000000000073,-0.0077,12.0,-0.2522,-495.6989
1.2440000000001419,-0.0046,13.0,-0.4461,-138.5927
1.2980000000002292,-0.0123,15.0,-0.6126,-34.9785
1.34900000000016,-0.0031,13.0,-0.4484,5.2521
1.4020000000000437,-0.0077,19.0,-0.9008,-95.5509
1.4529999999999745,0.0,16.0,-0.7629,240.625
1.5060000000003129,-0.0031,18.0,-0.502,297.8587
1.5570000000002437,0.0015,14.0,0.0,121.8085
1.6100000000001273,0.0077,12.0,0.0,424.1368
1.662000000000262,0.0061,10.0,0.9079,166.6667
1.7130000000001928,0.0015,7.0,0.8874,-285.9195
1.7650000000003274,0.0,6.0,0.5066,-252.3641
1.818000000000211,-0.0031,7.0,0.5069,-198.2143
1.8699999999998909,-0.0046,8.0,0.2518,-300.0
1.9210000000002765,-0.0061,15.0,0.0,-115.6977
1.9710000000000036,-0.0046,17.0,0.0,5.8411
2.025000000000091,-0.0015,16.0,-0.7506,247.7324
2.0790000000001783,0.0031,14.0,-0.5019,393.1973
2.1289999999999054,0.0046,19.0,0.0,350.4762
2.1790000000000873,0.0015,7.0,0.7277,1.0707
2.229000000000269,0.0031,4.0,0.6561,-170.9311
2.2789999999999964,0.0015,3.0,0.5462,-262.7389
2.3340000000002874,-0.0015,4.0,0.7558,-325.5348
2.3890000000001237,-0.0015,7.0,0.5165,-230.6968
2.4390000000003056,-0.0077,10.0,0.2566,-195.7627
2.492000000000189,-0.0077,11.0,0.0,-350.8403
2.5419999999999163,-0.0061,14.0,-0.4504,-200.5726
2.593000000000302,-0.0031,16.0,-0.7291,9.4937
2.644000000000233,-0.0046,21.0,-0.7539,261.9826
2.69399999999996,0.0031,30.0,-0.5101,312.931
2.7470000000002983,0.0061,32.0,-0.2492,516.269
2.798000000000229,0.0,25.0,0.8206,-224.8908
2.849999999999909,-0.0046,37.0,0.6557,-189.3995
2.9030000000002474,-0.0061,46.0,0.5118,-452.9148
2.9540000000001783,-0.0077,66.0,0.0,58.4416
3.005000000000109,-0.0107,85.0,0.0,184.6325
3.0570000000002437,-0.0123,103.0,-0.3249,58.79
3.111000000000331,-0.0092,119.0,0.0,274.5318
3.161000000000058,-0.0138,139.0,-0.554,311.9445
3.2159999999998945,-0.0107,158.0,-0.2546,255.8725
3.269000000000233,-0.0138,182.0,-0.5079,435.16
3.3200000000001637,-0.0138,199.0,-0.9832,799.4445
3.3710000000000946,-0.0169,220.0,0.0,350.1431
3.4220000000000255,-0.0169,241.0,0.0,365.8009
3.47400000000016,-0.0138,261.0,-0.7466,598.2859
3.525000000000091,-0.023,275.0,0.0,267.9325
3.5770000000002256,-0.0245,294.0,-0.4442,189.9142
3.6269999999999527,-0.0245,311.0,-0.7021,270.0146
3.680000000000291,-0.0245,325.0,-0.4037,435.5204
3.7330000000001746,-0.0245,333.0,-0.3219,256.4541
3.7850000000003092,-0.0215,339.0,-0.6366,519.0678
