special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
450.0,315.0,4.00,-0.070,0,-0.0117
start_time,2046.455
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,0.0,0.0,0.0
0.0500000000001819,0.0,0.0,0.0,0.0
0.10000000000013642,0.0,0.0,0.0,0.0
0.1510000000000673,0.0015,4.0,0.0,500.0
0.20299999999997453,0.0031,-8.0,0.9742,-297.8778
0.2580000000000382,-0.0046,17.0,-0.7934,487.89
0.31300000000010186,0.0092,12.0,-0.528,444.4445
0.36599999999998545,-0.0061,4.0,0.5148,-471.7314
0.41600000000016735,-0.0015,29.0,-1.0196,534.0557
0.4680000000000746,0.0046,15.0,0.462,-29.6196
0.5190000000000055,-0.0107,24.0,0.0,-212.7792
0.5700000000001637,-0.0061,30.0,-0.6589,366.2879
0.6240000000000236,0.0,27.0,-0.5076,409.8532
0.6739999999999782,-0.0015,14.0,0.5084,-284.5238
0.7240000000001601,-0.0123,20.0,-0.5028,-271.134
0.7770000000000437,0.0061,7.0,0.4501,6.2112
0.831000000000131,0.0015,-5.0,0.2513,-293.6041
0.8849999999999909,-0.0092,-6.0,-0.2548,-376.2107
0.9360000000001492,0.0046,-7.0,-0.7563,320.2128
0.98700000000008,0.0061,-29.0,0.7469,-444.0634
1.0389999999999873,-0.0031,-13.0,-0.5097,168.4174
1.0890000000001692,0.0092,-12.0,-0.3024,403.3918
1.1440000000000055,0.0123,-27.0,1.2588,-513.6569
1.19399999999996,-0.0015,0.0,-0.2649,169.9044
1.2490000000000236,0.0031,10.0,-0.7496,492.6931
1.300000000000182,-0.0061,22.0,0.5552,-48.0372
1.3520000000000891,-0.0138,36.0,0.0,-159.7938
1.4020000000000437,-0.0015,55.0,-0.9893,520.6671
1.4550000000001546,-0.0061,39.0,0.7562,-280.5383
1.5080000000000382,-0.0169,55.0,0.0,-112.9098
1.5590000000001965,-0.0092,51.0,-0.5038,357.1097
1.6100000000001273,0.0015,35.0,0.0,44.0574
1.663000000000011,-0.0061,29.0,0.2509,-461.1231
1.7159999999998945,-0.0077,38.0,-0.7629,313.3484
1.7660000000000764,0.0061,8.0,0.3233,-217.8875
1.8200000000001637,-0.0061,18.0,-0.5038,-269.958
1.8710000000000946,0.0,20.0,0.0,226.6454
1.9220000000000255,0.0092,11.0,0.0,84.8309
1.9760000000001128,0.0061,-3.0,0.7548,-352.957
2.0270000000000437,-0.0015,16.0,-0.3283,243.3155
2.0779999999999745,-0.0015,21.0,-0.3945,264.0066
2.130000000000109,0.0031,22.0,-0.3068,328.0972
2.180000000000291,-0.0046,14.0,0.5115,-334.3882
2.230000000000018,-0.0061,35.0,-0.7477,434.6559
2.2800000000002,0.0031,21.0,0.0,118.6709
2.3330000000000837,-0.0061,18.0,0.252,-363.2979
2.3850000000002183,-0.0061,31.0,-0.7522,387.0905
2.4349999999999454,0.0046,17.0,0.0,84.386
2.4859999999998763,-0.0061,15.0,0.2513,-238.121
2.5410000000001673,-0.0015,19.0,-0.5022,228.3526
2.592999999999847,0.0061,5.0,-0.3058,41.7551
2.643000000000029,0.0046,-5.0,0.5092,-277.897
2.693000000000211,-0.0061,6.0,0.0,-234.5416
2.7470000000002983,0.0077,6.0,-0.5026,475.2155
2.800999999999931,0.0092,-16.0,1.012,-378.4067
2.856000000000222,-0.0077,3.0,-0.5138,-100.0348
2.9099999999998545,0.0123,-6.0,0.0,971.3983
2.9600000000000364,-0.0046,-5.0,0.2511,-324.0586
3.0109999999999673,-0.0015,18.0,-0.9154,272.3235
3.061000000000149,0.0046,7.0,0.4506,-48.9605
3.11200000000008,-0.0077,14.0,0.0,-185.5967
3.16800000000012,-0.0046,30.0,-0.5074,250.4582
3.2210000000000036,0.0046,28.0,0.0,444.5017
3.2719999999999345,-0.0077,21.0,0.9942,-434.9594
3.324000000000069,-0.0061,34.0,0.0,97.997
3.3760000000002037,0.0,41.0,-0.9002,539.3375
3.4279999999998836,-0.0061,15.0,1.2321,-600.5601
3.481999999999971,-0.0092,36.0,-0.5517,243.0982
3.5340000000001055,0.0061,8.0,0.0,-6.0976
3.588999999999942,-0.0061,0.0,0.995,-567.0139
3.6410000000000764,-0.0015,11.0,-0.7466,362.6289
3.6910000000002583,0.0107,-14.0,0.4491,-205.2845
3.7460000000000946,0.0,-14.0,0.2516,-252.7548
