special_info,
Kp,Ki,Kd,Kp_pos,Ki_pos,Kd_pos
700.0,490.0,2.75,-0.04,0.0,-0.008
start_time,923.406
omega,2.0
amplitude,0.0,amp_0,50.0
phase/pi,0.0
time,angle,position,angular_velocity,cart_velocity
0.0,0.0,0.0,0.0,0.0
0.051000000000044565,0.0,0.0,0.0,0.0
0.10099999999999909,0.0,0.0,0.0,0.0
0.15200000000004366,-0.0077,-8.0,0.2949,-428.7234
0.20199999999999818,-0.0046,21.0,-1.0423,496.6803
0.2560000000000855,0.0092,22.0,-1.0249,729.0096
0.30600000000004,-0.0015,9.0,1.0323,-383.9744
0.35599999999999454,-0.0092,33.0,-0.4718,-80.7656
0.4090000000001055,-0.0031,44.0,-0.759,513.0671
0.4630000000000791,0.0092,37.0,0.0,476.9965
0.51400000000001,0.0,24.0,0.7678,-346.6106
0.5670000000000073,-0.0107,27.0,0.0,-456.8035
0.6170000000000755,-0.0031,36.0,-0.5113,281.6832
0.6710000000000491,0.0077,28.0,-0.2519,380.5453
0.7270000000000891,0.0077,10.0,1.2648,-312.3096
0.77800000000002,-0.0031,16.0,0.51,-346.2338
0.8290000000000646,-0.0061,27.0,-0.5129,249.0842
0.8840000000000146,0.0077,20.0,0.0,336.9963
0.9360000000000355,0.0061,6.0,0.6562,-264.6252
0.9890000000000327,-0.0015,3.0,0.9987,-393.2815
1.0410000000000537,-0.0077,21.0,-0.4497,81.8182
1.0950000000000273,0.0015,29.0,-0.7402,520.2797
1.1450000000000955,0.0092,14.0,0.8984,-101.7199
1.2000000000000455,-0.0061,15.0,0.7494,-500.0
1.2530000000000427,-0.0092,36.0,-0.4504,133.1818
1.3070000000000164,-0.0046,42.0,-0.9874,549.0741
1.36200000000008,0.0107,23.0,0.2575,127.7372
1.4120000000000346,-0.0015,12.0,0.7456,-447.2836
1.4620000000001028,-0.0092,31.0,-0.4489,176.5057
1.5150000000001,0.0,31.0,-0.7483,452.5526
1.566000000000031,0.0031,10.0,0.6499,-183.4738
1.6190000000000282,-0.0061,11.0,0.4972,-438.1495
1.6690000000000964,-0.0046,28.0,-0.6537,304.1462
1.7210000000000036,0.0092,23.0,-0.4942,453.9007
1.774000000000001,0.0046,10.0,0.7978,-215.3756
1.8260000000000218,-0.0092,18.0,0.2492,-453.294
1.879000000000019,-0.0077,37.0,-0.7844,128.4843
1.9320000000000164,0.0046,35.0,-0.7477,504.3937
1.983000000000061,0.0061,13.0,0.65,-83.9161
2.0370000000000346,-0.0107,21.0,0.2512,-366.2772
2.0890000000000555,-0.0046,27.0,-0.3246,212.6812
2.1400000000001,0.0031,26.0,-0.503,256.1837
2.1920000000000073,0.0092,9.0,0.7656,-262.1951
2.247000000000071,-0.0061,13.0,0.2515,-448.8304
2.298000000000002,-0.0061,30.0,-0.7195,194.839
2.350999999999999,0.0061,32.0,-0.7447,616.3743
2.4050000000000864,0.0046,11.0,0.6535,-301.2485
2.4560000000000173,-0.0092,16.0,0.0,-286.6273
2.5060000000000855,-0.0031,29.0,-0.7549,291.6667
2.5590000000000828,0.0061,18.0,0.3053,54.6814
2.6100000000000136,0.0015,13.0,0.5931,-211.0024
2.661000000000058,-0.0092,14.0,0.0,-400.9025
2.7110000000000127,-0.0046,34.0,-0.7462,388.1996
2.7650000000001,0.0092,20.0,0.2513,335.1095
2.816000000000031,0.0031,7.0,1.0132,-423.9762
2.8710000000000946,-0.0107,15.0,0.0,-403.6101
2.925000000000068,-0.0046,25.0,-0.7533,390.942
2.980000000000018,0.0077,22.0,-0.4971,488.0952
3.0300000000000864,0.0031,10.0,0.754,-248.1884
3.0830000000000837,-0.0061,17.0,0.2516,-358.9512
3.133000000000038,-0.0061,26.0,-0.8348,208.3333
3.1860000000000355,0.0031,30.0,-0.7395,499.0975
3.23700000000008,0.0031,8.0,0.8497,-349.7
3.289000000000101,-0.0077,11.0,0.2489,-561.0101
3.3420000000000982,-0.0061,26.0,-0.4506,164.8551
3.3940000000000055,0.0046,26.0,-0.7494,498.2014
3.449000000000069,0.0107,14.0,0.5136,393.6015
3.50100000000009,0.0015,4.0,0.9951,-434.8951
3.5510000000000446,-0.0107,17.0,0.0,-164.8551
3.602000000000089,-0.0031,26.0,-0.7463,339.779
3.6520000000000437,0.0077,20.0,0.0,499.0792
3.7060000000000173,0.0031,6.0,0.9796,-298.9394
3.758000000000038,-0.0092,10.0,0.2514,-405.5659
3.8090000000000828,-0.0061,25.0,-0.7954,160.1972
3.8600000000000136,0.0061,21.0,-0.5019,391.677
3.914000000000101,0.0046,12.0,0.4467,2.7829
3.9680000000000746,0.0046,5.0,1.0026,-419.4756
4.018000000000029,-0.0123,16.0,-0.502,-640.988
4.069000000000074,-0.0046,30.0,-1.0036,421.3571
4.119000000000028,0.0123,14.0,0.2511,324.8906
4.171000000000049,-0.0031,4.0,0.9905,-414.8045
4.22300000000007,-0.0077,23.0,-0.4468,62.5
4.274000000000001,0.0015,24.0,-0.7457,496.2963
4.328000000000088,0.0077,13.0,0.2516,414.8148
4.3799999999999955,0.0061,8.0,0.4505,-92.7713
4.434000000000083,0.0,0.0,0.9866,-505.6075
4.484000000000037,-0.0077,26.0,-0.7915,86.1009
4.536000000000058,0.0031,27.0,-0.7401,500.0
4.590000000000032,0.0031,7.0,0.7483,-388.1932
4.643000000000029,-0.0107,17.0,-0.2515,-253.5461
4.698000000000093,-0.0107,28.0,-1.0046,419.3596
4.75,0.0092,10.0,0.0,569.6461
4.804000000000087,0.0031,-4.0,0.9938,-555.0595
4.859000000000037,-0.0107,3.0,0.2487,-504.4803
4.911000000000058,-0.0015,19.0,-0.497,424.8282
4.967000000000098,0.0061,17.0,-0.2487,605.8107
5.017000000000053,0.0046,3.0,0.9935,-368.8704
5.07000000000005,-0.0092,24.0,-0.5079,-93.8489
5.124000000000024,-0.0046,26.0,-0.6441,227.2727
5.175000000000068,0.0061,17.0,-0.2521,383.3333
5.227000000000089,0.0031,2.0,0.9934,-422.1612
5.282000000000039,-0.0077,11.0,0.0,-339.6152
5.33400000000006,-0.0061,20.0,-0.5558,-34.3434
5.386000000000081,-0.0015,22.0,-0.7499,370.283
5.439000000000078,0.0061,30.0,-0.9876,793.217
5.490000000000009,0.0061,5.0,0.9721,-379.8895
5.540000000000077,-0.0107,20.0,0.0,48.2087
5.594000000000051,-0.0046,24.0,-0.9082,326.6412
5.648000000000025,0.0061,20.0,-0.4947,658.1921
5.699000000000069,0.0031,-1.0,0.9934,-506.4695
5.75100000000009,-0.0092,15.0,-0.2548,-200.0
5.802999999999997,-0.0077,25.0,-0.7571,390.2124
5.854000000000042,0.0107,16.0,0.0,428.5714
5.906000000000063,0.0046,0.0,0.9937,-422.1511
5.960000000000036,-0.0092,7.0,0.2484,-500.9041
6.010000000000105,-0.0015,25.0,-0.9967,458.3333
